"X1.simulation.time","X1.simulation.CL","X1.simulation.CK","X1.simulation.CBr","X1.simulation.CS","X1.simulation.Clu","X1.conf_intervals.time","X1.conf_intervals.CL_mean","X1.conf_intervals.CL_lower","X1.conf_intervals.CL_upper"
526,0.0075532432846718,1.26257699949261e-05,4.49561194235322e-05,0.00189633936227208,0.000166118619966958,526,0.00754696170304685,0.00742712281210122,0.007648408418503
527,0.00755324377222121,1.26257261171735e-05,4.51141200073461e-05,0.00189633953075534,0.000166118569567774,527,0.00754696238954201,0.00742712341186892,0.00764840904885063
528,0.00791688062340698,1.26256822394208e-05,4.52721205911599e-05,0.00189633969923861,0.000166118519168591,528,0.00791059933407556,0.00779076037527299,0.00801204604283464
529,0.00782469147140966,1.9536819934953e-05,4.64194515592598e-05,0.00195763314337277,0.000180900184297142,529,0.00781813782179503,0.00768627335762064,0.00793599082016527
530,0.00786638625363405,1.58590786216283e-05,4.60182069450205e-05,0.00197208054199741,0.000176703668991681,530,0.00785935265865037,0.00772787991320163,0.00797240836811195
531,0.00788184842460147,1.44964724436076e-05,4.59755319122669e-05,0.0019774368944116,0.000175148997569719,531,0.00787528692163895,0.00774815819036354,0.00798645701063542
532,0.00789058036881126,1.37274504290312e-05,4.60247350836525e-05,0.00198046125847974,0.000174271631642889,532,0.00788348686849456,0.00775696329096795,0.00799146542249953
533,0.00789139433808889,1.3655746208783e-05,4.61817232272259e-05,0.00198074316178554,0.000174189817981452,533,0.00788473441473236,0.00775901802051175,0.00799201723109718
534,0.00789220830736651,1.35840419885348e-05,4.63387113707993e-05,0.00198102506509135,0.000174108004320015,534,0.00788558367525544,0.00775989882227283,0.00799237860921023
535,0.00789302227664414,1.35123377682866e-05,4.64956995143727e-05,0.00198130696839716,0.000174026190658578,535,0.00788643148840882,0.00776077962403391,0.00799295739058969
536,0.00789383624592176,1.34406335480384e-05,4.66526876579461e-05,0.00198158887170296,0.000173944376997142,536,0.00788727402123928,0.00776166748952817,0.00799392667425378
537,0.00789465021519939,1.33689293277902e-05,4.68096758015195e-05,0.00198187077500877,0.000173862563335705,537,0.00788810989941695,0.00776255881908666,0.00799489444239152
538,0.00789546418447701,1.32972251075421e-05,4.6966663945093e-05,0.00198215267831458,0.000173780749674268,538,0.00788887905359038,0.00776345014864516,0.00799559092464076
539,0.00789615003659853,1.32368070368496e-05,4.71253467583846e-05,0.00198239021062918,0.00017371181339215,539,0.00788939086691699,0.00776423265084137,0.00799567590305668
540,0.00789621137426652,1.32314039519398e-05,4.72922903367845e-05,0.00198241145399263,0.00017370564863691,540,0.00788961017739919,0.00776430306312854,0.00799576088147259
541,0.00789627271193452,1.32260008670301e-05,4.74592339151844e-05,0.00198243269735608,0.00017369948388167,541,0.00788970389290671,0.0077643734754157,0.00799583753107112
542,0.00789633404960251,1.32205977821204e-05,4.76261774935843e-05,0.00198245394071953,0.00017369331912643,542,0.0078897712015689,0.00776444388770287,0.00799591290141156
543,0.0078963953872705,1.32151946972107e-05,4.77931210719842e-05,0.00198247518408298,0.00017368715437119,543,0.00788983545474247,0.00776451429999003,0.007995988271752
544,0.0078964567249385,1.3209791612301e-05,4.79600646503841e-05,0.00198249642744643,0.000173680989615949,544,0.00788989589134333,0.0077645847122772,0.00799606298336452
545,0.00789651806260649,1.32043885273912e-05,4.8127008228784e-05,0.00198251767080988,0.000173674824860709,545,0.00788994541404812,0.00776465512456436,0.00799606420236446
546,0.00789657129607084,1.31996992849581e-05,4.82936484529808e-05,0.00198253610737918,0.000173669474564877,546,0.00788997849461153,0.00776471598747495,0.0079960654213644
547,0.00789657178887946,1.31996555970998e-05,4.84583145042308e-05,0.00198253627785223,0.000173669424619965,547,0.00788999568702816,0.00776471659406565,0.00799606664036434
548,0.00789657228168807,1.31996119092416e-05,4.86229805554807e-05,0.00198253644832528,0.000173669374675053,548,0.00789000333443588,0.00776471720065634,0.00799606785936428
549,0.00789657277449668,1.31995682213833e-05,4.87876466067306e-05,0.00198253661879833,0.000173669324730141,549,0.00789000631063482,0.00776471780724703,0.00799606864097908
550,0.0078965732673053,1.31995245335251e-05,4.89523126579805e-05,0.00198253678927138,0.000173669274785229,550,0.00789000733656021,0.00776471841383772,0.00799606927713144
551,0.00789657376011391,1.31994808456668e-05,4.91169787092304e-05,0.00198253695974443,0.000173669224840317,551,0.00789000801738067,0.00776471902042841,0.00799606991328379
552,0.00826021061655889,1.31994371578086e-05,4.92816447604803e-05,0.00198253713021748,0.000173669174895405,552,0.00825364495380413,0.00812835599065547,0.00835970691307251
553,0.00816803396435103,2.01094360950522e-05,5.04355796628436e-05,0.00204383489826301,0.000188449531080359,553,0.00816121451105076,0.00802400655080421,0.00828390733683165
554,0.00820969512134982,1.64346181435391e-05,5.00415663864431e-05,0.0020582705988507,0.000184256334144954,554,0.00820237302593845,0.00806559767300225,0.00831994924273905
555,0.00822517470153574,1.50704551573405e-05,5.00054261145087e-05,0.00206363297252567,0.000182699879084967,555,0.00821833036862281,0.00808575184552455,0.00833411822731279
556,0.0082339143569869,1.43007410307234e-05,5.00612953005107e-05,0.00206665999898027,0.000181821718847267,556,0.00822652808492589,0.00809464427952574,0.00833905662778918
557,0.00823472687412878,1.42291548257282e-05,5.02250641014544e-05,0.00206694139093218,0.000181740036342421,557,0.00822778598089689,0.00809661690789407,0.0083396180962793
558,0.00823553939127066,1.41575686207331e-05,5.03888329023981e-05,0.00206722278288409,0.000181658353837575,558,0.00822863438776444,0.00809749682160684,0.00833997905665867
559,0.00823635190841254,1.40859824157379e-05,5.05526017033418e-05,0.00206750417483599,0.000181576671332729,559,0.00822948100366981,0.00809837673531962,0.00834061439755822
560,0.00823716442555442,1.40143962107428e-05,5.07163705042855e-05,0.0020677855667879,0.000181494988827883,560,0.00823032056933836,0.00809926497683619,0.0083415808973506
561,0.0082379769426963,1.39428100057476e-05,5.08801393052292e-05,0.0020680669587398,0.000181413306323037,561,0.00823115391234588,0.0081001553816284,0.00834254644685986
562,0.00823878945983818,1.38712238007525e-05,5.10439081061729e-05,0.00206834835069171,0.000181331623818191,562,0.00823192114116024,0.00810104578642062,0.00834324632492788
563,0.00823947840047683,1.38105252602911e-05,5.1209309526162e-05,0.00206858694551434,0.000181262364560319,563,0.00823243409549533,0.00810183202237315,0.00834333104159808
564,0.0082395395899705,1.38051345145861e-05,5.13830044198156e-05,0.00206860813697788,0.000181256213638649,564,0.00823265462220951,0.0081019023613016,0.00834341575826828
565,0.00823960077946418,1.37997437688811e-05,5.15566993134692e-05,0.00206862932844143,0.00018125006271698,565,0.00823274963797155,0.00810197270023005,0.00834349221983549
566,0.00823966196895786,1.37943530231761e-05,5.17303942071228e-05,0.00206865051990497,0.00018124391179531,566,0.00823281687003495,0.0081020430391585,0.00834356734352369
567,0.00823972315845153,1.37889622774711e-05,5.19040891007764e-05,0.00206867171136851,0.000181237760873641,567,0.00823288080464501,0.00810211337808696,0.0083436424672119
568,0.0082397843479452,1.37835715317661e-05,5.207778399443e-05,0.00206869290283206,0.000181231609951971,568,0.00823294101827288,0.00810218371701541,0.0083437175909001
569,0.00823984553743888,1.37781807860611e-05,5.22514788880836e-05,0.0020687140942956,0.000181225459030302,569,0.00823299047449241,0.00810225405594386,0.00834371884693134
570,0.00823989923122806,1.37734503073681e-05,5.24248766589848e-05,0.00206873268976484,0.00018122006144828,570,0.00823302366649954,0.00810231550426692,0.0083437200513975
571,0.00823989971681466,1.37734067291478e-05,5.25961653062384e-05,0.00206873285758784,0.000181220011442144,571,0.00823304097777892,0.00810231608955314,0.00834372125586365
572,0.00823990020240127,1.37733631509276e-05,5.2767453953492e-05,0.00206873302541083,0.000181219961436008,572,0.00823304872556741,0.00810231667483936,0.00834372246032981
573,0.00823990068798787,1.37733195727073e-05,5.29387426007456e-05,0.00206873319323383,0.000181219911429872,573,0.00823305181196889,0.00810231726012558,0.00834372323475307
574,0.00823990117357447,1.37732759944871e-05,5.31100312479992e-05,0.00206873336105682,0.000181219861423736,574,0.0082330528941735,0.00810231784541181,0.00834372385767294
575,0.00823990165916107,1.37732324162669e-05,5.32813198952528e-05,0.00206873352887982,0.0001812198114176,575,0.00823305357921223,0.00810231843069803,0.0083437244805928
576,0.00860353850838404,1.37731888380466e-05,5.34526085425064e-05,0.00206873369670282,0.000181219761411464,576,0.00859669051729588,0.00846595537962062,0.00870736146714904
577,0.00851137484884087,2.06820677326267e-05,5.46131066396765e-05,0.00213003602439903,0.000195998852283577,577,0.0085042752260613,0.00836173938522543,0.00863180857523756
578,0.00855300375359273,1.70101989265526e-05,5.4226284722735e-05,0.00214446060425652,0.00019180905375999,578,0.00854539962518895,0.00840331592553196,0.00866748927926134
579,0.00856850133112195,1.56444793151252e-05,5.41966358015282e-05,0.0021498292381568,0.000190250833382899,579,0.00856136414043423,0.00842335035803625,0.00868168573189825
580,0.00857724922044575,1.48740648292853e-05,5.42591264420379e-05,0.00215285913241137,0.000189371882725709,580,0.00856958227830248,0.0084323709729354,0.0086866501764213
581,0.00857806084335654,1.48025965939496e-05,5.44296326549975e-05,0.00215314023458155,0.000189290348693794,581,0.00857084094832852,0.00843422010196696,0.00868722108489079
582,0.00857887246626733,1.4731128358614e-05,5.46001388679571e-05,0.00215342133675174,0.000189208814661879,582,0.00857168377670846,0.00843509843417258,0.00868758143111175
583,0.00857968408917812,1.46596601232783e-05,5.47706450809167e-05,0.00215370243892193,0.000189127280629964,583,0.0085725252401146,0.0084359767663782,0.00868827056350318
584,0.00858049571208891,1.45881918879427e-05,5.49411512938764e-05,0.00215398354109211,0.000189045746598049,584,0.00857336233117584,0.00843686471140825,0.00868923499788189
585,0.0085813073349997,1.4516723652607e-05,5.5111657506836e-05,0.0021542646432623,0.000188964212566134,585,0.00857419520826837,0.00843775352557695,0.0086901990833444
586,0.00858211895791049,1.44452554172714e-05,5.52821637197956e-05,0.00215454574543249,0.000188882678534219,586,0.00857496413506641,0.00843864233974565,0.00869090282763292
587,0.00858281139283456,1.43842824268772e-05,5.54542416086316e-05,0.00215478556738168,0.000188813117939239,587,0.0085754781410788,0.00843943165681978,0.00869098738772199
588,0.00858287251146802,1.43789007698693e-05,5.56346443682165e-05,0.00215480673578442,0.000188806978381892,588,0.00857569934163888,0.00843950181929684,0.00869107194781106
589,0.00858293363010147,1.43735191128613e-05,5.58150471278015e-05,0.00215482790418716,0.000188800838824546,589,0.00857579478624965,0.0084395719817739,0.00869114832926319
590,0.00858299474873492,1.43681374558533e-05,5.59954498873864e-05,0.0021548490725899,0.000188794699267199,590,0.00857586193955898,0.00843964214425095,0.00869122331430066
591,0.00858305586736838,1.43627557988454e-05,5.61758526469713e-05,0.00215487024099264,0.000188788559709853,591,0.00857592598784591,0.00843971230672801,0.00869129829933814
592,0.00858311698600183,1.43573741418374e-05,5.63562554065563e-05,0.00215489140939538,0.000188782420152506,592,0.00857598632891533,0.00843978246920507,0.00869137328437561
593,0.00858317810463529,1.43519924848294e-05,5.65366581661412e-05,0.00215491257779812,0.00018877628059516,593,0.00857603601373942,0.00843985263168212,0.00869137524467515
594,0.00858323231793155,1.43472189622179e-05,5.67167722848763e-05,0.00215493135458986,0.000188770834851381,594,0.00857606927495557,0.00843991456902148,0.00869137645768468
595,0.00858323282136108,1.43471755225113e-05,5.68946413486414e-05,0.00215493152937785,0.000188770785605009,595,0.00857608667226444,0.00843991516825336,0.00869137767069422
596,0.00858323332479061,1.43471320828047e-05,5.70725104124064e-05,0.00215493170416584,0.000188770736358637,596,0.00857609447675545,0.00843991576748524,0.00869137888370376
597,0.00858323382822014,1.43470886430981e-05,5.72503794761714e-05,0.00215493187895382,0.000188770687112266,597,0.00857609760068992,0.00843991636671712,0.00869137967416574
598,0.00858323433164968,1.43470452033915e-05,5.74282485399364e-05,0.00215493205374181,0.000188770637865894,598,0.00857609870339874,0.00843991696594901,0.00869138030709461
599,0.00858323483507921,1.43470017636849e-05,5.76061176037015e-05,0.0021549322285298,0.000188770588619522,599,0.00857609938036987,0.00843991756518089,0.00869138094002349
600,0.0089468717021451,1.43469583239783e-05,5.77839866674665e-05,0.00215493240331779,0.000188770539373151,600,0.00893973630832328,0.00880355452804914,0.00905501793658872
601,0.00885474593897133,2.12523767234364e-05,5.89506433567136e-05,0.00221624783831453,0.000203545649058235,601,0.00884734283945287,0.00869935655659227,0.00897939907671095
602,0.00889627389622457,1.75892804007276e-05,5.85718727447563e-05,0.00223063728501463,0.000199365805209704,602,0.00888841879802898,0.00874099301581743,0.00901503044503224
603,0.00891182364256001,1.6218897966978e-05,5.85481914375972e-05,0.0022360239601531,0.000197802243831329,603,0.00890440605059284,0.00876094758647189,0.00902925562890563
604,0.00892059460648596,1.54464171432753e-05,5.86170502181295e-05,0.00223906182722271,0.000196920923915043,604,0.00891262529099191,0.00877009784148286,0.00903425104627237
605,0.00892140198236575,1.53753031613592e-05,5.87942870480928e-05,0.00223934146159096,0.000196839786560061,605,0.00891389284247709,0.00877182185476454,0.00903482162611649
606,0.00892220935824555,1.53041891794431e-05,5.8971523878056e-05,0.00223962109595921,0.000196758649205079,606,0.00891473383368704,0.00877269874414839,0.0090351817367856
607,0.00892301673412534,1.5233075197527e-05,5.91487607080193e-05,0.00223990073032747,0.000196677511850097,607,0.00891557350084307,0.00877357608357309,0.00903592490714267
608,0.00892382411000514,1.51619612156109e-05,5.93259975379825e-05,0.00224018036469572,0.000196596374495115,608,0.00891640851224255,0.00877446344123873,0.00903688704647218
609,0.00892463148588493,1.50908472336948e-05,5.95032343679458e-05,0.00224045999906397,0.000196515237140132,609,0.0089172388324361,0.00877535079890437,0.00903784918580169
610,0.00892543886176473,1.50197332517787e-05,5.9680471197909e-05,0.00224073963343222,0.00019643409978515,610,0.00891800611690481,0.00877623815657,0.00903855642400122
611,0.00892614060271386,1.49579236758932e-05,5.98590992607698e-05,0.00224098268117564,0.000196363578284358,611,0.00891852083811442,0.00877703066083721,0.00903864075913606
612,0.00892620129128266,1.49525784872699e-05,6.00461701100742e-05,0.00224100370062986,0.000196357479778453,612,0.00891874397049923,0.00877710066952465,0.0090387250942709
613,0.00892626197985146,1.49472332986466e-05,6.02332409593786e-05,0.00224102472008407,0.000196351381272547,613,0.00891884044934174,0.00877717067821209,0.00903880132507505
614,0.00892632266842026,1.49418881100232e-05,6.0420311808683e-05,0.00224104573953829,0.000196345282766641,614,0.00891890732705361,0.00877724068689954,0.00903887610064124
615,0.00892638335698906,1.49365429213999e-05,6.06073826579874e-05,0.0022410667589925,0.000196339184260735,615,0.00891897116850376,0.00877731069558698,0.00903895087620744
616,0.00892644404555785,1.49311977327766e-05,6.07944535072917e-05,0.00224108777844672,0.00019633308575483,616,0.00891903133992916,0.00877738070427442,0.00903902565177363
617,0.00892650473412666,1.49258525441533e-05,6.09815243565961e-05,0.00224110879790093,0.000196326987248924,617,0.00891908091397341,0.00877745071296186,0.00903902830543009
618,0.00892656032968673,1.49209559800665e-05,6.11683694046255e-05,0.00224112805342901,0.000196321400612802,618,0.00891911425932844,0.00877751315678728,0.00903902951870424
619,0.00892656082597349,1.49209129097182e-05,6.1352771596803e-05,0.00224112822572884,0.000196321351696061,619,0.00891913182578825,0.0087775137644732,0.0090390307319784
620,0.00892656132226025,1.492086983937e-05,6.15371737889805e-05,0.00224112839802867,0.000196321302779319,620,0.00891913977220763,0.00877751437215912,0.00903903194525255
621,0.00892656181854701,1.49208267690217e-05,6.1721575981158e-05,0.00224112857032849,0.000196321253862578,621,0.00891914299709964,0.00877751497984504,0.00903903274330208
622,0.00892656231483377,1.49207836986735e-05,6.19059781733356e-05,0.00224112874262832,0.000196321204945837,622,0.00891914412884901,0.00877751558753096,0.00903903337773857
623,0.00892656281112053,1.49207406283252e-05,6.20903803655131e-05,0.00224112891492815,0.000196321156029096,623,0.00891914480658598,0.00877751619521689,0.00903903401217505
624,0.00929019967104365,1.4920697557977e-05,6.22747825576906e-05,0.00224112908722797,0.000196321107112354,624,0.00928278173285808,0.00914115316653917,0.0094026710102479
625,0.00919808818994862,2.18249360001165e-05,6.3447907200884e-05,0.00230244954341463,0.000211094901748103,625,0.00919040528627044,0.00903699823339534,0.00932698917464737
626,0.00923958284618573,1.8165001096921e-05,6.30762745723662e-05,0.00231682755299967,0.000206918740387202,626,0.00923144401456396,0.00907867738657936,0.00936283448138855
627,0.00925515212961026,1.6792967842283e-05,6.30589842192845e-05,0.00232222103901941,0.000205353320762836,627,0.00924744388941903,0.0090985398402841,0.00937682502260777
628,0.00926393206567758,1.60197409206317e-05,6.31343718478853e-05,0.0023252620359356,0.000204471165045802,628,0.00925567643364962,0.00910782857927658,0.00938184168494062
629,0.00926473840458698,1.59487471950547e-05,6.33182609399489e-05,0.00232554131756009,0.00020439017544449,629,0.00925694484183969,0.0091094330822582,0.00938242181184584
630,0.00926554474349639,1.58777534694778e-05,6.35021500320124e-05,0.00232582059918457,0.000204309185843177,630,0.00925778289783745,0.00911030528745742,0.00938278140018843
631,0.0092663510824058,1.58067597439008e-05,6.3686039124076e-05,0.00232609988080906,0.000204228196241864,631,0.00925861967046119,0.00911117939398304,0.00938358295081581
632,0.0092671574213152,1.57357660183239e-05,6.38699282161395e-05,0.00232637916243355,0.000204147206640551,632,0.0092594520171041,0.00911206185861153,0.00938454373069938
633,0.00926796376022461,1.56647722927469e-05,6.4053817308203e-05,0.00232665844405803,0.000204066217039238,633,0.00926028132123712,0.00911294432324002,0.00938550451058295
634,0.00926877009913401,1.559377856717e-05,6.42377064002666e-05,0.00232693772568252,0.000203985227437926,634,0.00926104836821509,0.00911382678786851,0.0093862155527457
635,0.00926947540403839,1.55316803594348e-05,6.44229237979816e-05,0.00232718201342747,0.000203914385845777,635,0.00926156507844116,0.00911463060560928,0.00938629974076464
636,0.00926953600314386,1.55263451389234e-05,6.46166172167743e-05,0.00232720300252114,0.000203908299484838,636,0.00926178939986845,0.00911470010478402,0.00938638392878357
637,0.00926959660224934,1.5521009918412e-05,6.4810310635567e-05,0.0023272239916148,0.000203902213123899,637,0.00926188577792304,0.00911476960395876,0.0093864600891395
638,0.00926965720135481,1.55156746979007e-05,6.50040040543596e-05,0.00232724498070846,0.00020389612676296,638,0.00926195252257754,0.0091148391031335,0.00938653473744223
639,0.00926971780046029,1.55103394773893e-05,6.51976974731523e-05,0.00232726596980212,0.000203890040402021,639,0.00926201630851732,0.00911490860230823,0.00938660938574497
640,0.00926977839956576,1.55050042568779e-05,6.5391390891945e-05,0.00232728695889578,0.000203883954041082,640,0.00926207635927376,0.00911497810148297,0.0093866840340477
641,0.00926983899867123,1.54996690363666e-05,6.55850843107377e-05,0.00232730794798945,0.000203877867680143,641,0.00926212610829227,0.0091150476006577,0.00938668735174319
642,0.0092698951189012,1.54947281974794e-05,6.57785694278754e-05,0.00232732738581407,0.000203872231245105,642,0.00926215959062189,0.00911511182973512,0.00938668855534941
643,0.0092698956155643,1.54946852202486e-05,6.5969467627606e-05,0.00232732755828589,0.000203872182481193,643,0.00926217731958387,0.00911511240931059,0.00938668975895564
644,0.00926989611222739,1.54946422430178e-05,6.61603658273366e-05,0.0023273277307577,0.000203872133717281,644,0.00926218532801351,0.00911511298888606,0.00938669096256186
645,0.00926989660889049,1.5494599265787e-05,6.63512640270671e-05,0.00232732790322952,0.00020387208495337,645,0.00926218856500242,0.00911511356846154,0.00938669175854204
646,0.00926989710555359,1.54945562885562e-05,6.65421622267977e-05,0.00232732807570133,0.000203872036189458,646,0.00926218969345395,0.00911511414803701,0.00938669238517257
647,0.00926989760221669,1.54945133113254e-05,6.67330604265283e-05,0.00232732824817315,0.000203871987425547,647,0.00926219036976305,0.00911511472761248,0.0093866930118031
648,0.00963353446251615,1.54944703340946e-05,6.69239586262589e-05,0.00232732842064496,0.000203871938661635,648,0.00962582729251638,0.00947875167082432,0.00975033000207
649,0.00954143610648909,2.2397489065998e-05,6.81035034388706e-05,0.00238865341326283,0.000218644322564727,649,0.00953347131990359,0.00937480592048297,0.0096745813426277
650,0.00958289525035541,1.87405973513713e-05,6.77389495897462e-05,0.00240301905275338,0.000214471598723811,650,0.00957446651299806,0.0094164571841848,0.00971074750941481
651,0.00959848245748594,1.73669461902881e-05,6.77280133727858e-05,0.00240841873213953,0.000212904320092975,651,0.00959048290914973,0.00943613576722636,0.00972439531863552
652,0.00960727020571072,1.65930118498407e-05,6.78098937307929e-05,0.00241146242569235,0.000212021350364484,652,0.00959872573353533,0.00944555977510582,0.00972943614023222
653,0.00960807510298414,1.6522142764124e-05,6.80003934570083e-05,0.0024117412115047,0.000211940501932941,653,0.00959999663451463,0.00944703384490885,0.00973002570132062
654,0.00960888000025756,1.64512736784072e-05,6.81908931832237e-05,0.00241201999731705,0.000211859653501399,654,0.00960083229666097,0.00944790461499833,0.00973038466122681
655,0.00960968489753098,1.63804045926905e-05,6.83813929094392e-05,0.0024122987831294,0.000211778805069857,655,0.00960166671607562,0.00944877858068103,0.00973124070722748
656,0.00961048979480439,1.63095355069738e-05,6.85718926356546e-05,0.00241257756894175,0.000211697956638314,656,0.00960249668321373,0.00944965959280012,0.00973219400379837
657,0.00961129469207781,1.62386664212571e-05,6.876239236187e-05,0.00241285635475409,0.000211617108206772,657,0.00960332393876851,0.00945054060491921,0.00973314730036925
658,0.00961209958935124,1.61677973355404e-05,6.89528920880854e-05,0.00241313514056644,0.00021153625977523,658,0.00960409055711124,0.0094514216170383,0.0097338738554884
659,0.0096128081453495,1.61054108727099e-05,6.91446567404286e-05,0.00241338055743027,0.000211465088445821,659,0.00960460886078668,0.00945222888214553,0.00973395726708401
660,0.00961286860090284,1.6100088131093e-05,6.93449307174086e-05,0.00241340149698312,0.000211459016256827,660,0.00960483485233603,0.0094522982320739,0.00973404067867961
661,0.00961292905645618,1.60947653894761e-05,6.95452046943886e-05,0.00241342243653597,0.000211452944067832,661,0.00960493130376025,0.00945236758200227,0.0097341160755991
662,0.00961298951200953,1.60894426478592e-05,6.97454786713687e-05,0.00241344337608882,0.000211446871878837,662,0.00960499784024959,0.00945243693193064,0.00973418994608605
663,0.00961304996756287,1.60841199062424e-05,6.99457526483487e-05,0.00241346431564167,0.000211440799689842,663,0.00960506145026484,0.009452506281859,0.009734263816573
664,0.00961311042311621,1.60787971646255e-05,7.01460266253287e-05,0.00241348525519451,0.000211434727500847,664,0.00960512146333382,0.00945257563178737,0.00973433768705996
665,0.00961317087866955,1.60734744230086e-05,7.03463006023087e-05,0.00241350619474736,0.000211428655311852,665,0.00960517118052572,0.00945264498171574,0.00973434392847521
666,0.00961322748088377,1.60684909480409e-05,7.05463868471784e-05,0.0024135257996403,0.000211422970159972,666,0.00960520484499102,0.00945270975412215,0.0097343451156394
667,0.00961322796851359,1.60684480730029e-05,7.07437392269505e-05,0.00241352596843279,0.000211422921269558,667,0.00960522275442973,0.00945271033538335,0.00973434630280358
668,0.00961322845614341,1.60684051979648e-05,7.09410916067225e-05,0.00241352613722529,0.000211422872379143,668,0.0096052308635328,0.00945271091664455,0.00973434748996777
669,0.00961322894377324,1.60683623229268e-05,7.11384439864946e-05,0.00241352630601778,0.000211422823488729,669,0.00960523411443739,0.00945271149790575,0.00973434827076858
670,0.00961322943140306,1.60683194478887e-05,7.13357963662667e-05,0.00241352647481028,0.000211422774598314,670,0.00960523524992891,0.00945271207916694,0.00973434888062826
671,0.00961322991903289,1.60682765728506e-05,7.15331487460387e-05,0.00241352664360277,0.0002114227257079,671,0.00960523592518603,0.00945271266042814,0.00973434949048795
672,0.00961323040666271,1.60682336978126e-05,7.17305011258108e-05,0.00241352681239527,0.000211422676817485,672,0.00960523648220921,0.00945271324168934,0.00973435010034763
